"ETHPA"	2003	6	522
"ETHPA"	2003	7	403
"ETHPA"	2003	8	410
"ETHPA"	2003	9	398
"ETHPA"	2003	10	493
"ETHPA"	2003	11	222
"ETHPA"	2003	12	256
"ETHPA"	2004	1	260
"ETHPA"	2004	2	220
"ETHPA"	2004	3	265
"ETHPA"	2004	4	229
"ETHPA"	2004	5	246
"ETHPA"	2004	6	231
"ETHPA"	2004	7	288
"ETHPA"	2004	8	299
"ETHPA"	2004	9	186
"ETHPA"	2004	10	339
"ETHPA"	2004	11	260
"ETHPA"	2004	12	332
"ETHPA"	2005	1	279
"ETHPA"	2005	2	276
"ETHPA"	2005	3	408
"ETHPA"	2005	4	293
"ETHPA"	2005	5	310
"ETHPA"	2005	6	327
"ETHPA"	2005	7	364
"ETHPA"	2005	8	377
"ETHPA"	2005	9	273
"ETHPA"	2005	10	357
"ETHPA"	2005	11	416
"ETHPA"	2005	12	406
"ETHPA"	2006	1	376
"ETHPA"	2006	2	354
"ETHPA"	2006	3	467
"ETHPA"	2006	4	479
"ETHPA"	2006	5	403
"ETHPA"	2006	6	399
"ETHPA"	2006	7	448
"ETHPA"	2006	8	499
"ETHPA"	2006	9	461
"ETHPA"	2006	10	610
"ETHPA"	2006	11	699
"ETHPA"	2006	12	841
"ETHPA"	2007	1	957
"ETHPA"	2007	2	508
"ETHPA"	2007	3	642
"ETHPA"	2007	4	659
"ETHPA"	2007	5	545
"ETHPA"	2007	6	402
"ETHPA"	2007	7	439
"ETHPA"	2007	8	462
"ETHPA"	2007	9	455
"ETHPA"	2007	10	441
"ETHPA"	2007	11	451
"ETHPA"	2007	12	401
"ETHPA"	2008	1	378
"ETHPA"	2008	2	348
"ETHPA"	2008	3	362
"ETHPA"	2008	4	383
"ETHPA"	2008	5	424
"ETHPA"	2008	6	520
"ETHPA"	2008	7	454
"ETHPA"	2008	8	448
"ETHPA"	2008	9	413
"ETHPA"	2008	10	474
"ETHPA"	2008	11	410
"ETHPA"	2008	12	350
"ETHPA"	2009	1	411
"ETHPA"	2009	2	352
"ETHPA"	2009	3	309
"ETHPA"	2009	4	373
"ETHPA"	2009	5	396
"ETHPA"	2009	6	321
"ETHPA"	2009	7	390
"ETHPA"	2009	8	517
"ETHPA"	2009	9	402
"ETHPA"	2009	10	410
"ETHPA"	2009	11	472
"ETHPA"	2009	12	432
"ETHPA"	2010	1	635
"ETHPA"	2010	2	447
"ETHPA"	2010	3	459
"ETHPA"	2010	4	388
"ETHPA"	2010	5	565
"ETHPA"	2010	6	474
"ETHPA"	2010	7	609
"ETHPA"	2010	8	383
"ETHPA"	2010	9	405
"ETHPA"	2010	10	455
"ETHPA"	2010	11	545
"ETHPA"	2010	12	460
"ETHPA"	2011	1	645
"ETHPA"	2011	2	433
"ETHPA"	2011	3	733
"ETHPA"	2011	4	613
"ETHPA"	2011	5	919
"ETHPA"	2011	6	821
"ETHPA"	2011	7	1237
"ETHPA"	2011	8	1177
"ETHPA"	2011	9	797
"ETHPA"	2011	10	700
"ETHPA"	2011	11	853
"ETHPA"	2011	12	648
"ETHPA"	2012	1	1060
"ETHPA"	2012	2	680
"ETHPA"	2012	3	785
"ETHPA"	2012	4	620
"ETHPA"	2012	5	779
"ETHPA"	2012	6	643
"ETHPA"	2012	7	755
"ETHPA"	2012	8	961
"ETHPA"	2012	9	839
"ETHPA"	2012	10	693
"ETHPA"	2012	11	505
"ETHPA"	2012	12	522
"ETHPA"	2013	1	1211
"ETHPA"	2013	2	465
"ETHPA"	2013	3	516
"ETHPA"	2013	4	660
"ETHPA"	2013	5	1075
"ETHPA"	2013	6	1094
"ETHPA"	2013	7	901
"ETHPA"	2013	8	739
"ETHPA"	2013	9	764
"ETHPA"	2013	10	965
"ETHPA"	2013	11	904
"ETHPA"	2013	12	921
"ETHPA"	2014	1	1249
"ETHPA"	2014	2	1078
"ETHPA"	2014	3	863
"ETHPA"	2014	4	741
"ETHPA"	2014	5	1036
"ETHPA"	2014	6	799
"ETHPA"	2014	7	731
"ETHPA"	2014	8	716
"ETHPA"	2014	9	868
"ETHPA"	2014	10	869
"ETHPA"	2014	11	793
"ETHPA"	2014	12	700
"ETHPA"	2015	1	883
"ETHPA"	2015	2	720
"ETHPA"	2015	3	1184
"ETHPA"	2015	4	1208
"ETHPA"	2015	5	960
"ETHPA"	2015	6	845
"ETHPA"	2015	7	1621
"ETHPA"	2015	8	895
"ETHPA"	2015	9	827
"ETHPA"	2015	10	1031
"ETHPA"	2015	11	987
"ETHPA"	2015	12	828
"ETHPA"	2016	1	1080
"ETHPA"	2016	2	926
"ETHPA"	2016	3	798
"ETHPA"	2016	4	909
"ETHPA"	2016	5	835
"ETHPA"	2016	6	874
"ETHPA"	2016	7	834
"ETHPA"	2016	8	956
"ETHPA"	2016	9	751
"ETHPA"	2016	10	975
"ETHPA"	2016	11	866
"ETHPA"	2016	12	766
"ETHPA"	2017	1	1027
"ETHPA"	2017	2	868
"ETHPA"	2017	3	1091
"ETHPA"	2017	4	901
"ETHPA"	2017	5	962
"ETHPA"	2017	6	952
"ETHPA"	2017	7	860
"ETHPA"	2017	8	835
"ETHPA"	2017	9	699
"ETHPA"	2017	10	856
"ETHPA"	2017	11	854
"ETHPA"	2017	12	822
"ETHPA"	2018	1	1196
"ETHPA"	2018	2	825
"ETHPA"	2018	3	936
"ETHPA"	2018	4	842
"ETHPA"	2018	5	1100
"ETHPA"	2018	6	1253
"ETHPA"	2018	7	1101
"ETHPA"	2018	8	820
"ETHPA"	2018	9	989
"ETHPA"	2018	10	1033
"ETHPA"	2018	11	1162
"ETHPA"	2018	12	836
"ETHPA"	2019	1	1063
"ETHPA"	2019	2	1540
"ETHPA"	2019	3	4093
"ETHPA"	2019	4	1543
"ETHPA"	2019	5	1148
"ETHPA"	2019	6	1057
"ETHPA"	2019	7	1054
"ETHPA"	2019	8	954
"ETHPA"	2019	9	926
"ETHPA"	2019	10	1427
"ETHPA"	2019	11	937
"ETHPA"	2019	12	1014
"ETHPA"	2020	1	1105
"ETHPA"	2020	2	1243
"ETHPA"	2020	3	1077
"ETHPA"	2020	4	778
"ETHPA"	2020	5	904
"ETHPA"	2020	6	964
"ETHPA"	2020	7	704
"GUAT"	1980	6	4
"GUAT"	1980	7	4
"GUAT"	1980	8	6
"GUAT"	1980	9	6
"GUAT"	1980	10	5
"GUAT"	1980	11	6
"GUAT"	1980	12	4
"GUAT"	1981	1	1
"GUAT"	1981	2	8
"GUAT"	1981	3	4
"GUAT"	1981	4	10
"GUAT"	1981	5	21
"GUAT"	1981	6	3
"GUAT"	1981	7	7
"GUAT"	1981	8	8
"GUAT"	1981	9	14
"GUAT"	1981	10	11
"GUAT"	1981	11	9
"GUAT"	1981	12	18
"GUAT"	1982	1	17
"GUAT"	1982	2	17
"GUAT"	1982	3	37
"GUAT"	1982	4	11
"GUAT"	1982	5	9
"GUAT"	1982	6	11
"GUAT"	1982	7	7
"GUAT"	1982	8	7
"GUAT"	1982	9	8
"GUAT"	1982	10	22
"GUAT"	1982	11	15
"GUAT"	1982	12	25
"GUAT"	1983	1	18
"GUAT"	1983	2	6
"GUAT"	1983	3	21
"GUAT"	1983	4	11
"GUAT"	1983	5	5
"GUAT"	1983	6	16
"GUAT"	1983	7	17
"GUAT"	1983	8	26
"GUAT"	1983	9	11
"GUAT"	1983	10	14
"GUAT"	1983	11	15
"GUAT"	1983	12	8
"GUAT"	1984	1	17
"GUAT"	1984	2	4
"GUAT"	1984	3	5
"GUAT"	1984	4	6
"GUAT"	1984	5	10
"GUAT"	1984	6	8
"GUAT"	1984	7	15
"GUAT"	1984	8	7
"GUAT"	1984	9	3
"GUAT"	1984	10	6
"GUAT"	1984	11	3
"GUAT"	1984	12	1
"GUAT"	1985	1	19
"GUAT"	1985	2	19
"GUAT"	1985	3	13
"GUAT"	1985	4	20
"GUAT"	1985	5	12
"GUAT"	1985	6	8
"GUAT"	1985	7	15
"GUAT"	1985	8	13
"GUAT"	1985	9	28
"GUAT"	1985	10	14
"GUAT"	1985	11	37
"GUAT"	1985	12	56
"GUAT"	1986	1	58
"GUAT"	1986	2	22
"GUAT"	1986	3	29
"GUAT"	1986	4	20
"GUAT"	1986	5	30
"GUAT"	1986	6	21
"GUAT"	1986	7	11
"GUAT"	1986	8	18
"GUAT"	1986	9	11
"GUAT"	1986	10	19
"GUAT"	1986	11	35
"GUAT"	1986	12	24
"GUAT"	1987	1	33
"GUAT"	1987	2	43
"GUAT"	1987	3	23
"GUAT"	1987	4	17
"GUAT"	1987	5	61
"GUAT"	1987	6	19
"GUAT"	1987	7	11
"GUAT"	1987	8	135
"GUAT"	1987	9	63
"GUAT"	1987	10	100
"GUAT"	1987	11	38
"GUAT"	1987	12	33
"GUAT"	1988	1	77
"GUAT"	1988	2	39
"GUAT"	1988	3	21
"GUAT"	1988	4	17
"GUAT"	1988	5	50
"GUAT"	1988	6	30
"GUAT"	1988	7	40
"GUAT"	1988	8	44
"GUAT"	1988	9	35
"GUAT"	1988	10	42
"GUAT"	1988	11	22
"GUAT"	1988	12	24
"GUAT"	1989	1	37
"GUAT"	1989	2	45
"GUAT"	1989	3	65
"GUAT"	1989	4	22
"GUAT"	1989	5	48
"GUAT"	1989	6	37
"GUAT"	1989	7	19
"GUAT"	1989	8	62
"GUAT"	1989	9	31
"GUAT"	1989	10	26
"GUAT"	1989	11	41
"GUAT"	1989	12	36
"GUAT"	1990	1	40
"GUAT"	1990	2	28
"GUAT"	1990	3	44
"GUAT"	1990	4	47
"GUAT"	1990	5	53
"GUAT"	1990	6	69
"GUAT"	1990	7	32
"GUAT"	1990	8	30
"GUAT"	1990	9	50
"GUAT"	1990	10	46
"GUAT"	1990	11	70
"GUAT"	1990	12	62
"GUAT"	1991	1	88
"GUAT"	1991	2	21
"GUAT"	1991	3	23
"GUAT"	1991	4	40
"GUAT"	1991	5	24
"GUAT"	1991	6	34
"GUAT"	1991	7	43
"GUAT"	1991	8	49
"GUAT"	1991	9	61
"GUAT"	1991	10	54
"GUAT"	1991	11	13
"GUAT"	1991	12	38
"GUAT"	1992	1	35
"GUAT"	1992	2	44
"GUAT"	1992	3	49
"GUAT"	1992	4	57
"GUAT"	1992	5	40
"GUAT"	1992	6	38
"GUAT"	1992	7	50
"GUAT"	1992	8	49
"GUAT"	1992	9	34
"GUAT"	1992	10	115
"GUAT"	1992	11	59
"GUAT"	1992	12	47
"GUAT"	1993	1	91
"GUAT"	1993	2	64
"GUAT"	1993	3	52
"GUAT"	1993	4	61
"GUAT"	1993	5	144
"GUAT"	1993	6	169
"GUAT"	1993	7	53
"GUAT"	1993	8	56
"GUAT"	1993	9	65
"GUAT"	1993	10	77
"GUAT"	1993	11	63
"GUAT"	1993	12	41
"GUAT"	1994	1	81
"GUAT"	1994	2	29
"GUAT"	1994	3	79
"GUAT"	1994	4	86
"GUAT"	1994	5	48
"GUAT"	1994	6	51
"GUAT"	1994	7	50
"GUAT"	1994	8	59
"GUAT"	1994	9	45
"GUAT"	1994	10	57
"GUAT"	1994	11	73
"GUAT"	1994	12	39
"GUAT"	1995	1	39
"GUAT"	1995	2	54
"GUAT"	1995	3	181
"GUAT"	1995	4	142
"GUAT"	1995	5	80
"GUAT"	1995	6	70
"GUAT"	1995	7	83
"GUAT"	1995	8	79
"GUAT"	1995	9	73
"GUAT"	1995	10	76
"GUAT"	1995	11	111
"GUAT"	1995	12	49
"GUAT"	1996	1	137
"GUAT"	1996	2	140
"GUAT"	1996	3	73
"GUAT"	1996	4	28
"GUAT"	1996	5	82
"GUAT"	1996	6	62
"GUAT"	1996	7	78
"GUAT"	1996	8	54
"GUAT"	1996	9	83
"GUAT"	1996	10	127
"GUAT"	1996	11	134
"GUAT"	1996	12	176
"GUAT"	1997	1	152
"GUAT"	1997	2	76
"GUAT"	1997	3	104
"GUAT"	1997	4	60
"GUAT"	1997	5	109
"GUAT"	1997	6	73
"GUAT"	1997	7	83
"GUAT"	1997	8	96
"GUAT"	1997	9	63
"GUAT"	1997	10	69
"GUAT"	1997	11	61
"GUAT"	1997	12	111
"GUAT"	1998	1	140
"GUAT"	1998	2	73
"GUAT"	1998	3	118
"GUAT"	1998	4	173
"GUAT"	1998	5	162
"GUAT"	1998	6	111
"GUAT"	1998	7	141
"GUAT"	1998	8	141
"GUAT"	1998	9	104
"GUAT"	1998	10	153
"GUAT"	1998	11	449
"GUAT"	1998	12	181
"GUAT"	1999	1	163
"GUAT"	1999	2	141
"GUAT"	1999	3	273
"GUAT"	1999	4	162
"GUAT"	1999	5	220
"GUAT"	1999	6	156
"GUAT"	1999	7	165
"GUAT"	1999	8	136
"GUAT"	1999	9	175
"GUAT"	1999	10	169
"GUAT"	1999	11	187
"GUAT"	1999	12	281
"GUAT"	2000	1	207
"GUAT"	2000	2	183
"GUAT"	2000	3	246
"GUAT"	2000	4	222
"GUAT"	2000	5	302
"GUAT"	2000	6	333
"GUAT"	2000	7	285
"GUAT"	2000	8	217
"GUAT"	2000	9	304
"GUAT"	2000	10	299
"GUAT"	2000	11	261
"GUAT"	2000	12	199
"GUAT"	2001	1	286
"GUAT"	2001	2	227
"GUAT"	2001	3	252
"GUAT"	2001	4	199
"GUAT"	2001	5	232
"GUAT"	2001	6	275
"GUAT"	2001	7	218
"GUAT"	2001	8	182
"GUAT"	2001	9	162
"GUAT"	2001	10	189
"GUAT"	2001	11	191
"GUAT"	2001	12	120
"GUAT"	2002	1	173
"GUAT"	2002	2	135
"GUAT"	2002	3	210
"GUAT"	2002	4	216
"GUAT"	2002	5	165
"GUAT"	2002	6	179
"GUAT"	2002	7	338
"GUAT"	2002	8	273
"GUAT"	2002	9	224
"GUAT"	2002	10	216
"GUAT"	2002	11	144
"GUAT"	2002	12	118
"GUAT"	2003	1	245
"GUAT"	2003	2	197
"GUAT"	2003	3	230
"GUAT"	2003	4	219
"GUAT"	2003	5	265
"GUAT"	2003	6	192
"GUAT"	2003	7	231
"GUAT"	2003	8	183
"GUAT"	2003	9	166
"GUAT"	2003	10	125
"GUAT"	2003	11	185
"GUAT"	2003	12	200
"GUAT"	2004	1	231
"GUAT"	2004	2	175
"GUAT"	2004	3	188
"GUAT"	2004	4	163
"GUAT"	2004	5	206
"GUAT"	2004	6	172
"GUAT"	2004	7	173
"GUAT"	2004	8	170
"GUAT"	2004	9	152
"GUAT"	2004	10	154
"GUAT"	2004	11	172
"GUAT"	2004	12	181
"GUAT"	2005	1	148
"GUAT"	2005	2	178
"GUAT"	2005	3	317
"GUAT"	2005	4	206
"GUAT"	2005	5	258
"GUAT"	2005	6	262
"GUAT"	2005	7	224
"GUAT"	2005	8	224
"GUAT"	2005	9	257
"GUAT"	2005	10	480
"GUAT"	2005	11	215
"GUAT"	2005	12	235
"GUAT"	2006	1	172
"GUAT"	2006	2	181
"GUAT"	2006	3	135
"GUAT"	2006	4	110
"GUAT"	2006	5	180
"GUAT"	2006	6	205
"GUAT"	2006	7	175
"GUAT"	2006	8	136
"GUAT"	2006	9	196
"GUAT"	2006	10	349
"GUAT"	2006	11	266
"GUAT"	2006	12	137
"GUAT"	2007	1	163
"GUAT"	2007	2	235
"GUAT"	2007	3	366
"GUAT"	2007	4	136
"GUAT"	2007	5	158
"GUAT"	2007	6	270
"GUAT"	2007	7	278
"GUAT"	2007	8	175
"GUAT"	2007	9	283
"GUAT"	2007	10	164
"GUAT"	2007	11	178
"GUAT"	2007	12	146
"GUAT"	2008	1	196
"GUAT"	2008	2	167
"GUAT"	2008	3	215
"GUAT"	2008	4	163
"GUAT"	2008	5	162
"GUAT"	2008	6	173
"GUAT"	2008	7	141
"GUAT"	2008	8	188
"GUAT"	2008	9	164
"GUAT"	2008	10	182
"GUAT"	2008	11	148
"GUAT"	2008	12	137
"GUAT"	2009	1	112
"GUAT"	2009	2	147
"GUAT"	2009	3	121
"GUAT"	2009	4	123
"GUAT"	2009	5	200
"GUAT"	2009	6	162
"GUAT"	2009	7	170
"GUAT"	2009	8	136
"GUAT"	2009	9	176
"GUAT"	2009	10	141
"GUAT"	2009	11	197
"GUAT"	2009	12	150
"GUAT"	2010	1	208
"GUAT"	2010	2	188
"GUAT"	2010	3	263
"GUAT"	2010	4	163
"GUAT"	2010	5	377
"GUAT"	2010	6	289
"GUAT"	2010	7	177
"GUAT"	2010	8	182
"GUAT"	2010	9	326
"GUAT"	2010	10	283
"GUAT"	2010	11	211
"GUAT"	2010	12	181
"GUAT"	2011	1	250
"GUAT"	2011	2	251
"GUAT"	2011	3	357
"GUAT"	2011	4	200
"GUAT"	2011	5	319
"GUAT"	2011	6	455
"GUAT"	2011	7	356
"GUAT"	2011	8	454
"GUAT"	2011	9	326
"GUAT"	2011	10	325
"GUAT"	2011	11	298
"GUAT"	2011	12	180
"GUAT"	2012	1	274
"GUAT"	2012	2	237
"GUAT"	2012	3	233
"GUAT"	2012	4	191
"GUAT"	2012	5	239
"GUAT"	2012	6	240
"GUAT"	2012	7	209
"GUAT"	2012	8	274
"GUAT"	2012	9	300
"GUAT"	2012	10	340
"GUAT"	2012	11	328
"GUAT"	2012	12	565
"GUAT"	2013	1	189
"GUAT"	2013	2	202
"GUAT"	2013	3	191
"GUAT"	2013	4	222
"GUAT"	2013	5	287
"GUAT"	2013	6	250
"GUAT"	2013	7	206
"GUAT"	2013	8	197
"GUAT"	2013	9	282
"GUAT"	2013	10	202
"GUAT"	2013	11	163
"GUAT"	2013	12	152
"GUAT"	2014	1	181
"GUAT"	2014	2	195
"GUAT"	2014	3	224
"GUAT"	2014	4	166
"GUAT"	2014	5	185
"GUAT"	2014	6	335
"GUAT"	2014	7	519
"GUAT"	2014	8	288
"GUAT"	2014	9	218
"GUAT"	2014	10	220
"GUAT"	2014	11	164
"GUAT"	2014	12	163
"GUAT"	2015	1	146
"GUAT"	2015	2	193
"GUAT"	2015	3	276
"GUAT"	2015	4	222
"GUAT"	2015	5	187
"GUAT"	2015	6	202
"GUAT"	2015	7	323
"GUAT"	2015	8	272
"GUAT"	2015	9	430
"GUAT"	2015	10	403
"GUAT"	2015	11	202
"GUAT"	2015	12	243
"GUAT"	2016	1	344
"GUAT"	2016	2	272
"GUAT"	2016	3	391
"GUAT"	2016	4	253
"GUAT"	2016	5	192
"GUAT"	2016	6	163
"GUAT"	2016	7	215
"GUAT"	2016	8	245
"GUAT"	2016	9	243
"GUAT"	2016	10	201
"GUAT"	2016	11	191
"GUAT"	2016	12	193
"GUAT"	2017	1	183
"GUAT"	2017	2	206
"GUAT"	2017	3	279
"GUAT"	2017	4	255
"GUAT"	2017	5	208
"GUAT"	2017	6	308
"GUAT"	2017	7	302
"GUAT"	2017	8	281
"GUAT"	2017	9	319
"GUAT"	2017	10	300
"GUAT"	2017	11	232
"GUAT"	2017	12	414
"GUAT"	2018	1	242
"GUAT"	2018	2	351
"GUAT"	2018	3	290
"GUAT"	2018	4	292
"GUAT"	2018	5	510
"GUAT"	2018	6	742
"GUAT"	2018	7	359
"GUAT"	2018	8	337
"GUAT"	2018	9	366
"GUAT"	2018	10	679
"GUAT"	2018	11	362
"GUAT"	2018	12	545
"GUAT"	2019	1	409
"GUAT"	2019	2	244
"GUAT"	2019	3	435
"GUAT"	2019	4	375
"GUAT"	2019	5	437
"GUAT"	2019	6	560
"GUAT"	2019	7	564
"GUAT"	2019	8	451
"GUAT"	2019	9	374
"GUAT"	2019	10	402
"GUAT"	2019	11	413
"GUAT"	2019	12	419
"GUAT"	2020	1	776
"GUAT"	2020	2	285
"GUAT"	2020	3	521
"GUAT"	2020	4	313
"GUAT"	2020	5	279
"GUAT"	2020	6	361
"GUAT"	2020	7	274
"GUREP"	1980	6	2
"GUREP"	1980	7	1
"GUREP"	1980	9	2
"GUREP"	1980	10	1
"GUREP"	1980	11	2
"GUREP"	1981	1	2
"GUREP"	1981	2	2
"GUREP"	1981	3	1
"GUREP"	1981	4	1
"GUREP"	1981	5	1
"GUREP"	1981	6	2
"GUREP"	1981	8	1
"GUREP"	1981	9	5
"GUREP"	1981	10	2
"GUREP"	1981	11	6
"GUREP"	1981	12	6
"GUREP"	1982	1	1
"GUREP"	1982	2	7
"GUREP"	1982	3	4
"GUREP"	1982	4	1
"GUREP"	1982	6	4
"GUREP"	1982	7	2
"GUREP"	1982	8	4
"GUREP"	1982	9	1
"GUREP"	1982	11	6
"GUREP"	1982	12	5
"GUREP"	1983	1	4
"GUREP"	1983	2	1
"GUREP"	1983	3	1
"GUREP"	1983	4	2
"GUREP"	1983	5	1
"GUREP"	1983	6	2
"GUREP"	1983	7	1
"GUREP"	1983	8	1
"GUREP"	1983	9	3
"GUREP"	1983	10	2
"GUREP"	1983	11	1
"GUREP"	1983	12	5
"GUREP"	1984	1	2
"GUREP"	1984	3	10
"GUREP"	1984	4	13
"GUREP"	1984	5	2
"GUREP"	1984	6	1
"GUREP"	1984	7	1
"GUREP"	1984	9	3
"GUREP"	1984	10	2
"GUREP"	1984	11	2
"GUREP"	1984	12	1
"GUREP"	1985	2	1
"GUREP"	1985	5	1
"GUREP"	1985	6	2
"GUREP"	1985	7	15
"GUREP"	1985	8	7
"GUREP"	1985	10	3
"GUREP"	1985	11	5
"GUREP"	1985	12	2
"GUREP"	1986	1	5
"GUREP"	1986	2	1
"GUREP"	1986	3	3
"GUREP"	1986	4	2
"GUREP"	1986	5	8
"GUREP"	1986	6	2
"GUREP"	1986	7	10
"GUREP"	1986	8	9
"GUREP"	1986	9	3
"GUREP"	1986	10	2
"GUREP"	1986	11	4
"GUREP"	1986	12	2
"GUREP"	1987	1	4
"GUREP"	1987	2	6
"GUREP"	1987	3	7
"GUREP"	1987	4	3
"GUREP"	1987	5	3
"GUREP"	1987	6	7
"GUREP"	1987	7	5
"GUREP"	1987	8	2
"GUREP"	1987	9	4
"GUREP"	1987	10	5
"GUREP"	1987	12	3
"GUREP"	1988	1	6
"GUREP"	1988	2	3
"GUREP"	1988	3	4
"GUREP"	1988	4	1
"GUREP"	1988	5	8
"GUREP"	1988	6	14
"GUREP"	1988	7	9
"GUREP"	1988	8	4
"GUREP"	1988	9	4
"GUREP"	1988	10	6
"GUREP"	1988	11	5
"GUREP"	1988	12	3
"GUREP"	1989	1	6
"GUREP"	1989	2	1
"GUREP"	1989	3	3
"GUREP"	1989	4	4
"GUREP"	1989	5	4
"GUREP"	1989	6	1
"GUREP"	1989	7	6
"GUREP"	1989	8	6
"GUREP"	1989	9	2
"GUREP"	1989	10	5
"GUREP"	1989	11	6
"GUREP"	1989	12	6
"GUREP"	1990	1	6
"GUREP"	1990	2	8
"GUREP"	1990	3	14
"GUREP"	1990	4	8
"GUREP"	1990	5	9
"GUREP"	1990	6	6
"GUREP"	1990	7	8
"GUREP"	1990	8	44
"GUREP"	1990	9	14
"GUREP"	1990	10	14
"GUREP"	1990	11	16
"GUREP"	1990	12	9
"GUREP"	1991	1	8
"GUREP"	1991	2	5
"GUREP"	1991	3	3
"GUREP"	1991	4	8
"GUREP"	1991	5	9
"GUREP"	1991	6	6
"GUREP"	1991	7	7
"GUREP"	1991	8	3
"GUREP"	1991	9	7
"GUREP"	1991	10	8
"GUREP"	1991	11	11
"GUREP"	1991	12	7
"GUREP"	1992	1	8
"GUREP"	1992	2	21
"GUREP"	1992	3	18
"GUREP"	1992	4	28
"GUREP"	1992	5	12
"GUREP"	1992	6	5
"GUREP"	1992	7	10
"GUREP"	1992	8	15
"GUREP"	1992	9	9
"GUREP"	1992	10	13
"GUREP"	1992	11	16
"GUREP"	1992	12	6
"GUREP"	1993	1	11
"GUREP"	1993	2	11
"GUREP"	1993	3	8
"GUREP"	1993	4	7
"GUREP"	1993	5	7
"GUREP"	1993	6	8
"GUREP"	1993	7	8
"GUREP"	1993	8	7
"GUREP"	1993	9	18
"GUREP"	1993	10	21
"GUREP"	1993	11	19
"GUREP"	1993	12	31
"GUREP"	1994	1	15
"GUREP"	1994	2	8
"GUREP"	1994	3	14
"GUREP"	1994	4	14
"GUREP"	1994	5	8
"GUREP"	1994	6	16
"GUREP"	1994	7	14
"GUREP"	1994	8	16
"GUREP"	1994	9	13
"GUREP"	1994	10	7
"GUREP"	1994	11	9
"GUREP"	1994	12	6
"GUREP"	1995	1	30
"GUREP"	1995	2	17
"GUREP"	1995	3	14
"GUREP"	1995	4	16
"GUREP"	1995	5	14
"GUREP"	1995	6	20
"GUREP"	1995	7	21
"GUREP"	1995	8	14
"GUREP"	1995	9	24
"GUREP"	1995	10	13
"GUREP"	1995	11	12
"GUREP"	1995	12	23
"GUREP"	1996	1	16
"GUREP"	1996	2	53
"GUREP"	1996	3	28
"GUREP"	1996	4	17
"GUREP"	1996	5	15
"GUREP"	1996	6	15
"GUREP"	1996	7	25
"GUREP"	1996	8	14
"GUREP"	1996	9	10
"GUREP"	1996	10	11
"GUREP"	1996	11	15
"GUREP"	1996	12	6
"GUREP"	1997	1	19
"GUREP"	1997	2	11
"GUREP"	1997	3	7
"GUREP"	1997	4	19
"GUREP"	1997	5	31
"GUREP"	1997	6	32
"GUREP"	1997	7	14
"GUREP"	1997	8	17
"GUREP"	1997	9	13
"GUREP"	1997	10	23
"GUREP"	1997	11	16
"GUREP"	1997	12	12
"GUREP"	1998	1	10
"GUREP"	1998	2	50
"GUREP"	1998	3	33
"GUREP"	1998	4	36
"GUREP"	1998	5	26
"GUREP"	1998	6	65
"GUREP"	1998	7	45
"GUREP"	1998	8	25
"GUREP"	1998	9	27
"GUREP"	1998	10	31
"GUREP"	1998	11	45
"GUREP"	1998	12	63
"GUREP"	1999	1	77
"GUREP"	1999	2	59
"GUREP"	1999	3	61
"GUREP"	1999	4	38
"GUREP"	1999	5	40
"GUREP"	1999	6	39
"GUREP"	1999	7	53
"GUREP"	1999	8	92
"GUREP"	1999	9	54
"GUREP"	1999	10	54
"GUREP"	1999	11	23
"GUREP"	1999	12	47
"GUREP"	2000	1	50
"GUREP"	2000	2	104
"GUREP"	2000	3	78
"GUREP"	2000	4	63
"GUREP"	2000	5	115
"GUREP"	2000	6	95
"GUREP"	2000	7	111
"GUREP"	2000	8	79
"GUREP"	2000	9	150
"GUREP"	2000	10	86
"GUREP"	2000	11	132
"GUREP"	2000	12	89
"GUREP"	2001	1	113
"GUREP"	2001	2	129
"GUREP"	2001	3	135
"GUREP"	2001	4	162
"GUREP"	2001	5	153
"GUREP"	2001	6	83
"GUREP"	2001	7	102
"GUREP"	2001	8	89
"GUREP"	2001	9	64
"GUREP"	2001	10	68
"GUREP"	2001	11	117
"GUREP"	2001	12	68
"GUREP"	2002	1	104
"GUREP"	2002	2	197
"GUREP"	2002	3	166
"GUREP"	2002	4	164
"GUREP"	2002	5	182
"GUREP"	2002	6	186
"GUREP"	2002	7	152
"GUREP"	2002	8	109
"GUREP"	2002	9	180
"GUREP"	2002	10	147
"GUREP"	2002	11	118
"GUREP"	2002	12	140
"GUREP"	2003	1	133
"GUREP"	2003	2	203
"GUREP"	2003	3	328
"GUREP"	2003	4	194
"GUREP"	2003	5	193
"GUREP"	2003	6	213
"GUREP"	2003	7	184
"GUREP"	2003	8	212
"GUREP"	2003	9	213
"GUREP"	2003	10	161
"GUREP"	2003	11	110
"GUREP"	2003	12	116
"GUREP"	2004	1	117
"GUREP"	2004	2	155
"GUREP"	2004	3	275
"GUREP"	2004	4	291
"GUREP"	2004	5	321
"GUREP"	2004	6	312
"GUREP"	2004	7	302
"GUREP"	2004	8	305
"GUREP"	2004	9	296
"GUREP"	2004	10	302
"GUREP"	2004	11	281
"GUREP"	2004	12	256
"GUREP"	2005	1	307
"GUREP"	2005	2	279
"GUREP"	2005	3	285
"GUREP"	2005	4	290
"GUREP"	2005	5	357
"GUREP"	2005	6	392
"GUREP"	2005	7	331
"GUREP"	2005	8	341
"GUREP"	2005	9	333
"GUREP"	2005	10	362
"GUREP"	2005	11	371
