"lower"	3.70115	0.262407792
"soil"	4.76748	0.262590405
"venereal"	4.84925	0.263106685
"mammals"	5.05012	0.263309642
"might"	3.88457	0.26333459
"instead"	4.01107	0.263372571
"parasites"	4.06155	0.263609295
"confrontation"	3.65951	0.263613124
"projected"	3.78661	0.263640365
"term"	3.7374	0.26365573
"selling"	3.68297	0.263665599
"nomads"	5.50142	0.263848509
"percent"	4.17418	0.264082401
"spending"	3.82959	0.264107711
"legal"	4.61964	0.264220814
"transgenic"	4.3823	0.264262659
"scorching"	4.93061	0.264291791
"services"	5.48482	0.264334824
"exports"	4.59401	0.264477396
"struggles"	3.93831	0.264529629
"downturn"	4.05142	0.264635039
"plantations"	5.40925	0.264672246
"how"	3.98359	0.265186153
"infections"	5.62925	0.265352185
"hemisphere"	4.1455	0.265401013
"vigorous"	4.46593	0.265480923
"think"	4.14075	0.265587626
"worsened"	4.60201	0.265664476
"midst"	3.96161	0.265767366
"ease"	3.98992	0.26592795
"diplomatic"	4.20831	0.266250695
"our"	4.32524	0.266379287
"propagation"	5.58648	0.266556841
"arose"	3.97631	0.266879367
"exhaustion"	5.01319	0.266952096
"security"	4.76518	0.267528341
"relentless"	4.98065	0.267529171
"commercial"	4.48512	0.267540303
"stocks"	4.28645	0.267590128
"dispute"	3.69763	0.267803386
"crops"	4.31414	0.267945849
"efficient"	4.97574	0.268033469
"minimal"	4.21242	0.268122049
"slaughters"	5.03384	0.268368732
"summit"	4.90052	0.268400233
"globalization"	4.41606	0.268438171
"mosquitoes"	4.25456	0.268580616
"deluge"	5.16398	0.269002322
"community"	5.00391	0.269126676
"could"	3.9846	0.269183057
"chronic"	4.90918	0.269194086
"disturbances"	5.2679	0.269260536
"obesity"	5.64052	0.269418411
"developments"	3.75272	0.269453156
"rainy"	4.64001	0.269470103
"surplus"	4.01496	0.269847799
"unprecedented"	4.32108	0.269907779
"involvement"	3.83787	0.270034679
"infectious"	5.38326	0.270126361
"rice"	5.50348	0.270225916
"hostility"	4.28596	0.270277047
"endured"	4.37015	0.270296685
"communities"	5.2276	0.270375066
"militancy"	4.78089	0.270589224
"invertebrates"	4.97329	0.27062111
"plagued"	4.21683	0.270808485
"mites"	4.76387	0.27080913
"havoc"	5.03663	0.27082854
"establishment"	4.23309	0.270964028
"below"	3.82592	0.271030984
"national"	4.60385	0.271241724
"facilitated"	5.01226	0.271292061
"administration"	4.15642	0.271975376
"we"	4.46733	0.272106817
"accumulation"	4.94698	0.272191577
"humidity"	5.50297	0.27222226
"credit"	3.86833	0.272285452
"threatened"	4.53695	0.272499518
"provided"	4.47625	0.272526202
"clash"	4.89636	0.272725917
"arrivals"	4.86078	0.272802851
"catastrophes"	5.15909	0.272921717
"temperatures"	5.61453	0.273309678
"polio"	5.6364	0.273552956
"relaxation"	4.86982	0.273575678
"bruising"	5.08685	0.273595625
"fight"	4.62259	0.273882729
"diseases"	4.81742	0.273953013
"occurring"	4.37616	0.274018002
"activity"	4.28987	0.274242401
"ornamentals"	4.05757	0.274446883
"significant"	3.80061	0.274499965
"endure"	4.85833	0.274611149
"planting"	4.77248	0.274668789
"seedlings"	4.73802	0.2746865
"accelerates"	5.314	0.27517215
"erupted"	4.99059	0.275343607
"hatreds"	5.35979	0.275402758
"purchases"	3.80309	0.275505644
"turbulence"	4.69506	0.275507394
"tightness"	5.59358	0.275631758
"starvation"	4.6324	0.27565536
"efforts"	4.24862	0.275802843
"stricken"	5.11176	0.275887953
"commodity"	3.97067	0.276061889
"clashes"	4.56389	0.276083
"armed"	4.95887	0.276302034
"worst"	4.40664	0.276513225
"patterns"	4.73421	0.276600095
"responsible"	4.46544	0.2767629
"sars"	5.72276	0.276792705
"ethnic"	4.37824	0.277046615
"upheaval"	4.68694	0.277064145
"attacks"	4.91178	0.27736266
"colonial"	5.27911	0.277635225
"climates"	5.25951	0.277929729
"commission"	4.68014	0.278023383
"crocodiles"	5.162	0.278237689
"allied"	5.17425	0.278340327
"herbivory"	4.54625	0.278346046
"sudden"	4.35626	0.278354026
"livestock"	4.49845	0.278614537
"swept"	4.96504	0.278672365
"suffered"	4.6391	0.278686185
"kashmir"	4.77235	0.278847714
"changeable"	5.45224	0.278881931
"dysentery"	5.27754	0.278940096
"infect"	4.41455	0.279052302
"trends"	3.94969	0.279211774
"pitting"	4.69169	0.279596173
"freedom"	4.81835	0.279727552
"output"	4.00875	0.279788448
"done"	3.91592	0.280197507
"eaten"	5.27754	0.280372385
"emergency"	5.33124	0.280513286
"festering"	5.22443	0.280537707
"hostilities"	4.07219	0.280578563
"outbreak"	4.9394	0.28067661
"kosovo"	4.18135	0.280724521
"preventing"	4.53555	0.281088791
"temperature"	5.31266	0.281108751
"accelerating"	4.24996	0.281268153
"loss"	4.78618	0.281542844
"operations"	5.41418	0.281574924
"foodborne"	5.59753	0.28165259
"cereal"	5.65313	0.281689398
"migrant"	5.84999	0.281822916
"states"	4.36006	0.281958296
"disastrous"	4.66103	0.282048201
"invasive"	4.64146	0.282057601
"if"	4.24999	0.282110465
"throes"	4.77948	0.282145534
"waves"	5.23733	0.282271279
"tortoises"	5.69812	0.282361709
"malaria"	5.02627	0.282428743
"ecology"	4.70239	0.282564348
"rights"	5.0562	0.282594397
"lebanon"	4.07693	0.282610479
"colouring"	5.81038	0.282677631
"aviation"	5.35556	0.283298364
"rains"	4.61195	0.2834066
"judicial"	5.35953	0.283421349
"colds"	5.0458	0.283521106
"migrations"	5.66587	0.283653198
"negotiations"	4.52452	0.283701948
"iraqi"	4.95767	0.283747925
"level"	4.01139	0.283761148
"combat"	5.26129	0.283775356
"bubonic"	5.704	0.283980241
"variability"	4.97875	0.284054493
"pollution"	4.73913	0.284414967
"rats"	4.77256	0.28458077
"insecticides"	3.9725	0.284738912
"siltation"	5.54129	0.284841001
"claims"	4.46731	0.284906046
"slower"	3.97942	0.284909667
"crippling"	4.40647	0.285135485
"pay"	4.33451	0.285163693
"fires"	4.85646	0.285282262
"solve"	4.2253	0.285313597
"noncommunicable"	5.14648	0.285663681
"erratic"	5.19042	0.28566437
"separatist"	4.59412	0.285881622
"pressure"	4.02492	0.285999108
"facing"	4.29635	0.286103407
"evolving"	3.96417	0.286421405
"expansion"	4.06337	0.286490106
"washed"	5.66576	0.286588187
"culling"	4.90913	0.286625689
"earthquakes"	5.80466	0.286695929
"ravaging"	5.12063	0.286970164
"dengue"	5.71923	0.287085524
"snakes"	4.8566	0.287218399
"rift"	4.52501	0.287265474
"exacerbates"	5.55894	0.287394817
"ills"	5.29062	0.287489401
"hurricanes"	5.34694	0.287612077
"oversupply"	4.7791	0.287725294
"social"	4.23309	0.287819269
"sustaining"	4.60893	0.287832065
"customs"	5.78417	0.287850925
"heaviest"	5.09888	0.288102027
"fleeing"	5.15419	0.28816521
"simply"	4.02685	0.288272076
"attack"	5.3928	0.288432716
"breeding"	4.60071	0.288673528
"inundation"	4.93964	0.288961043
"rabbits"	4.6113	0.288979911
"oceans"	4.6421	0.289281476
"battles"	4.15248	0.289451767
"mildew"	4.89202	0.289791594
"options"	4.32631	0.290119442
"unemployment"	4.49774	0.290390999
"mistrust"	4.77552	0.290575762
"yield"	4.29376	0.290689295
"feud"	4.71476	0.291059563
"haiti"	4.99273	0.291120759
"bloodletting"	4.90496	0.291341359
"citrus"	5.40048	0.291459424
"rainstorm"	5.29014	0.291528545
"productivity"	4.41103	0.291603785
"springtime"	5.39587	0.29164259
"swarms"	4.32261	0.291711161
"fuel"	5.03256	0.291745876
"diarrhea"	6.00465	0.291807404
"annual"	4.88659	0.291873521
"losses"	4.20731	0.291918526
"floodwaters"	5.793	0.291948796
"causing"	4.87162	0.292138999
"chaos"	4.26206	0.292337402
"facilitate"	4.86237	0.292460943
"climatic"	4.65901	0.292664881
"resentment"	4.89508	0.292728574
"part"	4.24259	0.292774477
"temperate"	5.82816	0.293066455
"forced"	4.76086	0.29321015
"minimizes"	5.51937	0.293297587
"tropical"	5.67118	0.293304745
"ravage"	4.92499	0.293321024
"avian"	4.87191	0.293405926
"burundi"	4.80087	0.293542368
"vegetables"	5.43618	0.293544423
"diaspora"	5.39151	0.293574718
"drift"	4.63211	0.293801967
"leakage"	5.89626	0.29389173
"stings"	5.5503	0.293916826
"tidal"	5.70774	0.294074885
"wreaked"	5.20099	0.294192784
"disintegration"	4.66786	0.294370102
"tense"	4.28786	0.29444423
"control"	4.20653	0.294722869
"painful"	5.08497	0.294726146
"parasite"	4.93557	0.294942864
"staph"	4.92833	0.295012595
"fleas"	4.68765	0.295118784
"bacterial"	4.55665	0.295184196
"infest"	4.89606	0.295413743
"brunt"	5.16932	0.295540283
"battling"	4.66409	0.295621387
"feuding"	4.71236	0.295638784
"wildfires"	4.95078	0.295782201
"shellfish"	4.62062	0.295982957
"inactivity"	5.40769	0.296180359
"flocks"	5.17605	0.296259646
"westward"	6.0447	0.296458055
"governmental"	4.95178	0.296499167
"tides"	5.54605	0.296720714
"impediment"	5.28544	0.2968004
"decreasing"	4.20446	0.296909548
"fever"	4.82564	0.29715744
"gripped"	5.08572	0.29734047
"crises"	4.13113	0.297729856
"okies"	5.58048	0.297895125
"torrents"	5.85023	0.297938356
"cattle"	5.04057	0.298284156
"critters"	4.75635	0.298588007
"gpv"	5.52525	0.298684647
"spiraling"	5.02049	0.298984375
"european"	4.43935	0.299311376
"carriers"	5.51442	0.299426689
"extinction"	5.2273	0.299834159
"federal"	5.18554	0.299853141
"scant"	5.07949	0.299995625
"populations"	5.45469	0.300013508
"aquatic"	4.80599	0.300187371
"dissipated"	5.77361	0.300188967
"mild"	5.20851	0.30025932
"shortage"	4.32367	0.300265985
"deadly"	5.34827	0.300292835
"raw"	4.75576	0.30032855
"deportations"	5.79969	0.300609137
"abuses"	4.63423	0.300633294
"pigs"	4.45561	0.300857406
"slows"	4.69987	0.301701556
"intermittent"	5.31273	0.302045901
"atmospheric"	4.89607	0.302072792
"nematodes"	4.45583	0.302412981
"authority"	4.82879	0.302464267
"transporting"	6.09853	0.30257339
"parasitic"	4.6922	0.30260507
"swarm"	4.98926	0.302630531
"micro-organisms"	4.47022	0.302666438
"beans"	5.69277	0.302730825
"plague"	4.837	0.302831821
"respite"	5.31456	0.303017756
"spoilage"	4.77606	0.303095585
"poachers"	5.01107	0.303691106
"civilians"	5.38564	0.303960127
"snowpack"	5.92453	0.304195359
"violent"	4.73476	0.304422946
"barley"	5.77217	0.304484004
"faced"	4.49253	0.304620844
"afghanistan"	4.27649	0.304764363
"sorghum"	5.42805	0.305000316
"criminal"	5.42807	0.30547174
"1992-95"	5.33882	0.305607561
"bitter"	4.3037	0.305931759
"disease"	5.45416	0.305966672
"initiated"	4.39749	0.306023133
"deceleration"	5.37791	0.306076526
"squirrels"	4.74447	0.306139696
"eat"	5.70391	0.306146746
"troubles"	4.28933	0.30619389
"accelerated"	4.29629	0.306486728
"optimisation"	5.98591	0.306635001
"transmission"	5.68061	0.306638005
"seasonal"	4.91872	0.306780156
"persistent"	4.49498	0.306876938
"infested"	5.08015	0.306909191
"violations"	5.15086	0.306963794
"disasters"	4.71265	0.306994925
"peacocks"	5.23136	0.307055853
"grubs"	4.45252	0.30750814
"rabies"	5.73837	0.307518787
"influenza"	5.45179	0.30814081
"elevations"	5.93611	0.308171952
"measles"	5.7667	0.308340236
"grain"	4.84722	0.308545554
"exacerbating"	5.22496	0.308755015
"escalates"	4.65268	0.309048989
"terminals"	6.06402	0.309101785
"exodus"	4.96565	0.309172225
"affected"	4.32969	0.309447122
"economies"	4.83357	0.309531343
"deforestation"	5.13679	0.309564066
"raged"	4.76384	0.309637417
"honey"	5.94353	0.309689725
"snowstorms"	4.74714	0.309730838
"blizzards"	4.97289	0.309751179
"compounded"	4.46444	0.309760198
"depopulation"	5.14664	0.309770795
"immigration"	4.80323	0.309799274
"butterflies"	5.34219	0.309827778
"hardships"	4.93863	0.310004085
"fungi"	5.01269	0.310036743
"operate"	5.30544	0.310254774
"battle"	4.7654	0.310326225
"exacerbated"	4.48898	0.310374412
"travel"	4.49572	0.310397663
"rebel"	4.94661	0.310469914
"waging"	4.52121	0.310515599
"committed"	4.50972	0.310589542
"disaster"	4.7379	0.310742052
"farms"	4.86854	0.310878056
"ensuing"	4.84152	0.311250171
"humans"	4.992	0.31134772
"direct"	4.3272	0.311348947
"shading"	5.7798	0.311577983
"charley"	5.8348	0.311579155
"rioting"	5.63793	0.311695058
"habitat"	5.30295	0.311817666
"toll"	4.66967	0.311849992
"sparking"	4.60263	0.31198952
"plants"	5.04924	0.312053062
"population"	5.55109	0.312188622
"heatwave"	4.86658	0.312282444
"stemming"	4.62544	0.312537887
"ravaged"	4.40288	0.312584125
"worms"	4.68468	0.312642871
"spreading"	4.79776	0.312965148
"precipitation"	6.00367	0.313092092
"villages"	5.8465	0.313151015
"visibility"	4.6534	0.313156468
"onset"	4.89581	0.313258248
"lengthy"	5.30118	0.31356401
"elephants"	4.97098	0.313821392
"hand-washing"	6.0742	0.314044044
"uninformative"	6.25029	0.314091025
"bottlenecks"	5.83292	0.314114793
"sparse"	5.47433	0.314254134
"afghan"	4.89129	0.314314514
"taliban"	5.66865	0.314359556
"grow"	4.58403	0.314407537
"erosion"	4.84915	0.314418284
"monsoons"	5.16749	0.314566723
"epidemic"	5.04762	0.315206286
"fierce"	4.42632	0.315253378
"hygienic"	5.75445	0.315371923
"constraint"	5.52334	0.315386068
"decreases"	4.56434	0.315414768
"thrips"	4.80008	0.315518736
"quell"	5.12243	0.315521122
"linkage"	5.19142	0.315542264
"brutal"	4.40258	0.315778808
"construction"	4.93513	0.315800047
"holiday"	4.77146	0.315850055
"backups"	5.80539	0.315965221
"blazes"	5.44976	0.3166665
"1991"	4.66978	0.316960858
"storms"	4.62826	0.317116471
"wheat"	5.01335	0.31714218
"grape"	6.15164	0.317228989
"areas"	4.7603	0.317270319
"tsunamis"	5.90482	0.317337644
"necessitated"	5.16442	0.317402315
"liberties"	5.62386	0.317608361
"abrupt"	5.10543	0.317709462
"operational"	5.12908	0.317871166
"good-quality"	6.18543	0.318017685
"sandstorm"	5.26259	0.318247362
"roaches"	4.76601	0.318485969
"air"	5.40593	0.318542735
"originating"	5.31347	0.318560413
"gas"	5.07164	0.318647407
"mudslide"	6.01125	0.318742761
"rebellion"	4.58588	0.318825053
"coli"	5.30382	0.318919151
"poppies"	5.21731	0.319037443
"disruption"	4.71418	0.319221545
"human"	4.63093	0.319221758
"predation"	4.44225	0.319227544
"guerrillas"	5.34606	0.319922848
"liberalization"	5.05502	0.319966501
"paucity"	5.6228	0.320169833
"hinders"	5.27383	0.320191608
"shipping"	5.11793	0.32037452
"illnesses"	5.49765	0.320396642
"low-lying"	6.12084	0.320740678
"suffers"	4.49445	0.320888675
"borne"	4.72781	0.32102618
"deterioration"	4.53655	0.321083866
"lustre"	6.43758	0.321804755
"thunderstorm"	5.45513	0.321838388
"migrate"	5.51949	0.321972822
"repellents"	4.58532	0.322066716
"tremors"	6.13206	0.322097218
"supplies"	5.25016	0.322115611
"poverty"	4.97605	0.322469443
"yearly"	4.69487	0.322619529
"discord"	4.93515	0.322981706
"disruptions"	5.27085	0.323080588
"hardest"	4.73677	0.323280025
"maize"	5.09424	0.323295191
"civilian"	4.89248	0.323350771
"wiped"	4.76104	0.323351185
"rages"	4.97437	0.323447883
"electricity"	5.21253	0.323499933
"lemurs"	6.31143	0.323630472
"storm"	5.38459	0.323678586
"enunciation"	6.40115	0.323887419
"strenuous"	5.56864	0.3238945
"cargo"	6.31161	0.323896286
"feverish"	5.58476	0.324136303
"rainfalls"	4.88629	0.324359792
"rail"	5.95537	0.324448646
"hyperinflation"	4.85483	0.324519122
"activities"	4.76164	0.3245508
"smoothness"	5.75058	0.324698065
"rivers"	5.67564	0.324771991
"conservation"	4.86854	0.324897195
"prone"	4.60634	0.325053268
"cocoa"	5.59445	0.325174808
"outage"	5.83697	0.325174894
"pandemics"	5.81382	0.32532266
"catastrophic"	4.82361	0.325350093
"poliomyelitis"	5.43197	0.325511946
"hail"	5.40298	0.32576778
"skimpy"	6.41779	0.325854565
"military"	4.74004	0.325872932
"thunderstorms"	6.4537	0.325981981
"fish"	5.24662	0.326048526
"aggravates"	5.92759	0.326255988
"hampered"	4.62281	0.326280981
"seeds"	5.47588	0.326642892
"1989"	5.18382	0.327108275
"hindrance"	5.58867	0.327124996
"leskanich"	6.26458	0.327125488
"militants"	5.78761	0.327909375
"crop"	4.5611	0.32809352
"devouring"	5.07086	0.328205275
"loading"	5.61024	0.328418242
"bickering"	4.86396	0.328475414
"opium"	5.73628	0.328619285
"afflicting"	5.26737	0.328680301
"travelling"	5.77904	0.328736856
"container"	6.34332	0.32911958
"aid"	5.02683	0.32912077
"patchy"	5.72721	0.329319971
"winter"	4.65394	0.329408983
"insurrection"	4.58036	0.329486906
"rebellions"	5.08469	0.329563975
"trough"	5.49057	0.329589274
"pampas"	5.70358	0.329652588
"swamped"	5.76416	0.329662424
"decimated"	4.72901	0.329699694
"hippos"	5.92952	0.33000872
"breakdowns"	5.88832	0.330129652
"meriting"	6.34451	0.330230129
"sugarcane"	5.34477	0.330810553
"sunflower"	5.06463	0.331028172
"growers"	5.86891	0.331036658
"ieds"	4.97543	0.33112689
"tay-sachs"	4.80578	0.33122807
"apples"	6.32586	0.331292728
"impermanent"	5.68437	0.331451584
"malnutrition"	5.0268	0.331654759
"yasi"	6.32624	0.33182267
"transit"	5.80156	0.331848447
"constitutional"	5.03368	0.332270381
"viruses"	4.66824	0.332341278
"programmability"	6.45924	0.33234733
"near-surface"	6.39479	0.332383692
"barrels"	5.43146	0.332467848
"crushing"	4.70788	0.333147307
"flu"	5.69876	0.333191818
"maritime"	5.59321	0.333237666
"upsurge"	4.88585	0.333515549
"main"	4.83858	0.334097378
"trucks"	6.04078	0.33418291
"mushroom"	5.29979	0.334207285
"semi-wild"	5.23971	0.334578426
"flood-prone"	6.43483	0.334735627
"tourism"	5.04211	0.334783212
"freezing"	4.87197	0.334885478
"plantings"	5.2255	0.335266352
"silting"	5.70199	0.335844466
"transports"	6.43557	0.33590581
"cyclones"	5.39386	0.33605739
"contraction"	4.76892	0.336069079
"sponge-like"	6.47374	0.336121228
"plentiful"	5.02141	0.336146047
"logistics"	6.02619	0.336499822
"lice"	5.03297	0.336526274
"raging"	4.99345	0.336617886
"facilities"	5.77428	0.336635294
"animals"	4.69787	0.337279456
"foment"	5.68025	0.337390492
"fetishistic"	6.36983	0.337585197
"slowdowns"	6.14882	0.337652139
"poor-quality"	6.07791	0.337697849
"barnyard"	5.42053	0.337712186
"cultivation"	4.78179	0.337741386
"dropoffs"	6.49635	0.337801116
"anecdotal"	5.7427	0.33819355
"chickens"	5.23953	0.338215576
"earthquake"	6.26406	0.338427993
"guerrilla"	4.91994	0.33848529
"ripple"	4.81986	0.338697409
"parched"	4.74354	0.338984241
"laws"	5.29552	0.339044554
"unrelenting"	5.30084	0.339093824
"beetles"	5.03551	0.339172096
"aggravation"	5.65321	0.339185594
"amphibians"	4.74958	0.339338533
"fragmentation"	5.09671	0.339916739
"eradicated"	5.36114	0.34026779
"spiralling"	5.43287	0.340371222
"terminal"	5.81823	0.340505791
"eradicate"	4.85445	0.34066343
"unsuspected"	6.66536	0.340890777
"discrimination"	5.37917	0.340942051
"during"	4.74462	0.341156805
"intensification"	5.16766	0.3411983
"oddness"	6.29822	0.341860799
"dislocations"	6.02806	0.342198511
"vibration"	5.7732	0.342234555
"geographic"	5.01235	0.342246383
"offensive"	5.42249	0.342307639
"indecorous"	6.24069	0.34254452
"suburbanization"	6.05067	0.342870982
"weevils"	5.12118	0.34299249
"dislocation"	5.65543	0.343153996
"monsoonal"	5.17466	0.343660677
"soldiers"	5.5961	0.34380515
"foreign"	5.58667	0.343899341
"strains"	4.91505	0.3441137
"impending"	5.11838	0.344167371
"earwax"	5.63917	0.344267422
"rita"	6.038	0.344612546
"hog"	5.17742	0.344717394
"impedes"	5.44624	0.344765767
"farmers"	5.51386	0.344806336
"liberation"	5.11562	0.34515059
"tibet"	5.4061	0.34519118
"equipment"	5.7665	0.345258051
"jellyfish"	5.28026	0.345578058
"union"	4.81378	0.345786133
"meal"	6.06059	0.346009408
"flows"	5.39131	0.346046726
"devour"	5.10681	0.346071838
"rattlesnakes"	5.24078	0.346681157
"operated"	6.34778	0.346797464
"staple"	5.29578	0.347960607
"interruption"	5.35945	0.348184733
"train"	6.00696	0.348280561
"turkeys"	5.59284	0.348344213
"dinosaurs"	5.74043	0.348387993
"sub-standard"	6.08297	0.348467023
"migrating"	5.17752	0.348570775
"ports"	6.01645	0.348600859
"overcapacity"	5.67262	0.348759376
"jams"	5.85871	0.348828921
"snow"	4.95788	0.348853201
"preparedness"	5.36107	0.348925373
"drier"	5.44828	0.348971854
"rupture"	5.54	0.349117005
"injury"	5.56971	0.349326079
"megi"	6.47171	0.349593068
"belie"	5.94059	0.349640437
"outbreaks"	4.93295	0.34968229
"skimpier"	6.62808	0.350061163
"braking"	5.96311	0.350154318
"disequilibrium"	6.66551	0.350384596
"lizards"	5.38938	0.350737941
"attacking"	5.1843	0.351228106
"cooler"	5.09071	0.351292969
"established"	4.89862	0.351538846
"basophilic"	6.21262	0.351626205
"battled"	5.33083	0.351723712
"assistance"	5.17121	0.351849756
"sickness"	5.05417	0.351859053
"freshness"	5.65068	0.351936888
"watercourse"	6.28438	0.351940474
"prolong"	5.19795	0.352371934
"wild"	5.0461	0.352376509
"shabbiness"	6.13511	0.352563998
"belied"	6.02981	0.353195044
"chinchillas"	4.93982	0.35356916
"devastated"	5.03686	0.353599055
"acreage"	5.65918	0.353649051
"unspoilt"	6.80278	0.353831173
"overload"	5.4599	0.354083084
"port"	6.37613	0.354185814
"hepatitis"	5.42463	0.354258601
"aircraft"	6.63243	0.354709983
"perceivable"	6.31819	0.355056023
"hurricane"	5.84245	0.355180469
"paramilitary"	5.679	0.355296341
"tornado"	6.37677	0.355361518
"inefficiencies"	5.61334	0.355366558
"pestilence"	5.36916	0.355370787
"tornadoes"	6.29977	0.355418559
"arterial"	6.89015	0.355683585
"mudslides"	5.80796	0.355827684
"farming"	5.36433	0.35627602
"planes"	6.51728	0.356334962
"meningitis"	5.97372	0.356343385
"snowfall"	5.05886	0.356401309
"cereals"	5.9567	0.356439067
"tuberculosis"	5.52338	0.356556289
"high-visibility"	6.12099	0.356926677
"auxiliary"	6.69946	0.35692907
"harvested"	5.36779	0.35704439
"abundant"	5.17294	0.357087642
"behalf"	5.43849	0.357190229
"reportorial"	6.49204	0.357313437
"infrastructure"	5.39482	0.357796119
"telecommunication"	5.98469	0.35792911
"torrential"	5.0949	0.358161658
"fleet"	6.12789	0.358182033
"swine"	5.89313	0.358205846
"accumulations"	5.88587	0.358300474
"tracing"	5.74917	0.35854258
"alligators"	5.08471	0.358966642
"cockroaches"	5.06	0.358986909
"rivalries"	5.13156	0.359062262
"emigration"	5.89165	0.359107281
"periods"	5.24095	0.359199245
"ticks"	5.31568	0.359441477
"agricultural"	5.27511	0.359567289
"occurrence"	5.00463	0.359714619
"former"	5.82	0.359725739
"herds"	5.17908	0.359815168
"squabbling"	5.05427	0.360155046
"pythons"	5.88882	0.360315846
"weevil"	5.41731	0.360499572
"devastation"	5.08615	0.360565992
"enforcement"	5.0791	0.36081282
"justice"	5.37809	0.360814381
"rainfall"	5.19666	0.361194953
"morakot"	6.09569	0.36152301
"fomenting"	5.16849	0.361585402
"migrants"	6.19362	0.361626264
"interethnic"	5.28803	0.361677233
"mismatching"	6.24634	0.361897825
"against"	5.34851	0.361907557
"uncontrolled"	5.24312	0.361987454
"ostriches"	5.27122	0.362130722
"prosaic"	5.73552	0.362434709
"tsunami"	5.70921	0.362465456
"glycolytic"	6.71178	0.362467341
"millimetres"	6.67906	0.363102726
"pileup"	6.57933	0.363757095
"rainstorms"	5.14341	0.363863822
"troops"	5.22134	0.363911998
"contagious"	5.1466	0.364029887
"measureable"	6.62031	0.364130601
"evaporation"	5.96709	0.36428895
"influx"	5.09215	0.364357515
"deaths"	5.51464	0.364380718
"colder"	5.45907	0.364822992
"cholera"	5.32705	0.364914171
"cimaron"	6.90221	0.365023027
"extremists"	5.16771	0.365088843
"lili"	6.62272	0.36544378
"diarrheal"	5.1919	0.365615623
"paralyzing"	5.51568	0.365707853
"poppy"	5.34723	0.366217157
"nanmadol"	6.717	0.366317353
"bountiful"	5.45247	0.36659807
"wildfire"	5.24354	0.367356197
"toraji"	6.57619	0.368082707
"landslides"	5.7866	0.368151406
"brownish-red"	6.53475	0.368313465
"army"	5.49963	0.368972824
"drawback"	5.27426	0.369015875
"glitch"	5.99608	0.369387774
"winters"	5.41906	0.369440631
"plaguing"	5.21466	0.36959362
"insurgent"	5.48636	0.369683694
"yaks"	5.16492	0.369867047
"corn"	5.38185	0.371379053
"transformer"	6.60935	0.37184506
"service"	5.57394	0.371920037
"vaccination"	6.00077	0.371942202
"incessant"	5.47044	0.372285672
"simplifies"	5.74278	0.37253778
"operates"	5.84605	0.372933005
"famines"	5.4613	0.373360062
"fruits"	5.26216	0.373415921
"blackouts"	5.31228	0.373417707
"citizens"	5.29638	0.373516992
"attacked"	5.64757	0.374350161
"long-run"	5.80626	0.374373522
"fighters"	5.91931	0.374470844
"congestion"	5.64104	0.374559305
"kalmaegi"	6.78991	0.374698199
"snowmelt"	5.7271	0.375723851
"copious"	6.06313	0.376169991
"bushels"	6.46341	0.376747398
"subtropical"	6.8969	0.376949956
"accidents"	5.91107	0.37697799
"industrialization"	5.67619	0.377025967
"riots"	5.39906	0.377399199
"ranges"	5.30976	0.377444439
"grains"	5.4664	0.37751458
"spookily"	6.61233	0.377566714
"lightheartedness"	6.31434	0.377774223
"pneumonic"	6.3514	0.377958614
"montane"	6.76653	0.378066436
"traffic"	5.38246	0.378084756
"ministry"	5.5523	0.378899301
"militia"	5.72442	0.379163199
"voluminous"	6.3754	0.379195256
"outages"	5.54941	0.379281736
"subsistence"	6.23016	0.380501851
"demeanour"	6.61357	0.380542213
"mammoths"	5.86424	0.380590768
"cotton"	5.49989	0.381212094
"monthlong"	5.67143	0.381240459
"haitang"	6.4236	0.382123884
"unattractiveness"	6.55938	0.382262824
"sidr"	7.01401	0.38243344
"controllable"	5.65213	0.383180203
"insurgents"	5.40057	0.383297132
"seismicity"	6.01269	0.383378677
"disrupts"	5.65055	0.383569492
"railway"	6.88921	0.383686403
"katrina"	5.38698	0.383977127
"mismatch"	5.66342	0.384304871
"unseasonal"	5.46651	0.384416532
"bananas"	5.67114	0.384472338
"supplying"	5.61157	0.384860367
"infection"	5.74348	0.384907465
"salinity"	5.72117	0.384939724
"immigrants"	5.90376	0.385409249
"urbanization"	5.37464	0.385722001
"typhoons"	5.54344	0.385780719
"aila"	6.37475	0.386201708
"1975-90"	6.49716	0.386607793
"fruit"	5.79883	0.386771542
"glitches"	5.73901	0.386968135
"vessel"	6.40946	0.386976517
"airline"	5.44373	0.387233006
"routes"	6.11483	0.387281958
"moisture"	5.59717	0.387734043
"wettest"	6.20175	0.387761423
"mixup"	6.1319	0.387845812
"compressibility"	6.48027	0.388570498
"khela"	6.60369	0.388754515
"respiratory"	5.89685	0.389159913
"personnel"	5.82461	0.38933748
"slaughtered"	5.69894	0.38946888
"ului"	6.9879	0.38952385
"sugar"	5.53057	0.389929987
"replication"	6.72014	0.389966103
"hub"	5.69712	0.390121889
"typhoon"	6.06817	0.390398428
"ship"	6.40156	0.390492918
"unawareness"	6.61388	0.390641834
"intermarriage"	5.94406	0.391399855
"roamed"	5.77183	0.39196327
"ike"	6.03016	0.392038914
"passenger"	5.65447	0.392587525
"inundated"	5.9061	0.392978121
"headstream"	6.7686	0.393329578
"luxuriant"	5.98555	0.393578933
"communicable"	5.53664	0.393684011
"vehicles"	5.64232	0.393689772
